Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000194625.1,Archaeoglobus veneficus SNP6,0.537504437,0.504899673,0.526364909,0.448436771,0.496500233,0.493233784,0.507232851,0.505366309,0.50209986,0.512832478,0.503499767,0.515165656,0.517498833,0.511432571,0.497433504,0.504899673,0.517032198,0.490196078,0.499533147,0.510270775,0.511204482,0.52334267,0.515873016,0.517982251,0.49836525,0.507239608,0.508640822,0.518449323,0.50163475
GCF_000223395.1,Pyrolobus fumarii 1A,0.618850444,0.615856777,0.60511509,0.605626598,0.613810742,0.585677749,0.6,0.583631714,0.576470588,0.597953964,0.591815857,0.611253197,0.582097187,0.603580563,0.604092072,0.591304348,0.601534527,0.609207161,0.603069054,0.615345269,0.617902813,0.624040921,0.603580563,0.595396419,0.600511509,0.611253197,0.602557545,0.605626598,0.592838875
GCF_000328685.1,Natronococcus occultus SP4,0.849348132,0.590983035,0.681152684,0.661399024,0.716244481,0.742272833,0.752033465,0.773646293,0.779456193,0.784104113,0.787590053,0.788752033,0.788752033,0.790611201,0.790378805,0.80292819,0.80409017,0.807111318,0.811991634,0.817569138,0.808040902,0.82384383,0.815942366,0.831048106,0.82732977,0.814780386,0.835696026,0.821984662,0.825935394
GCF_000813245.1,Thermofilum adornatum 1505,0.519617038,0.434348739,0.441176471,0.409663866,0.411764706,0.445378151,0.448004202,0.441701681,0.444852941,0.471113445,0.476365546,0.481617647,0.470588235,0.463235294,0.494222689,0.475315126,0.481617647,0.476365546,0.478466387,0.485294118,0.476365546,0.486869748,0.496848739,0.484768908,0.503676471,0.496848739,0.505777311,0.507878151,0.506302521
GCF_004799685.1,Halobellus limi,0.867999596,0.614063778,0.674843282,0.669119651,0.730444263,0.765058599,0.794221859,0.805941673,0.811665304,0.790133551,0.807576996,0.80566912,0.814663396,0.812210412,0.820387026,0.814663396,0.820387026,0.836467702,0.825838103,0.830471518,0.834832379,0.839193241,0.851962923,0.842966194,0.838331516,0.841603053,0.842693566,0.833151581,0.847328244
GCF_030296735.1,Methanobacterium petrolearium,0.3623824,0.261678694,0.270793771,0.285225978,0.289023927,0.301177364,0.31788834,0.347512343,0.316748956,0.3209267,0.334599316,0.326243828,0.32016711,0.363843524,0.372578807,0.361322188,0.356762918,0.347644377,0.34118541,0.330927052,0.356762918,0.341945289,0.330167173,0.364361702,0.347264438,0.330547112,0.340805471,0.36056231,0.337765957
GCF_030296715.1,Methanobacterium ferruginis,0.350830654,0.256318975,0.260234959,0.288358847,0.29512282,0.282306871,0.295834817,0.33748665,0.299750801,0.314346743,0.328230687,0.330722677,0.317194731,0.352794589,0.337250712,0.343660969,0.346153846,0.346866097,0.337606838,0.343660969,0.339031339,0.333689459,0.332621083,0.340933381,0.323477022,0.336302102,0.343070894,0.329889562,0.333095832
GCF_025998175.1,Nitrosopumilus zosterae,0.238154897,0.206896552,0.200191571,0.228448276,0.225095785,0.244252874,0.222701149,0.248563218,0.226532567,0.227969349,0.224137931,0.235153257,0.228927203,0.239463602,0.243295019,0.243773946,0.231800766,0.252873563,0.240900383,0.225095785,0.237182559,0.222328701,0.241015812,0.241974126,0.235745089,0.207954001,0.229995208,0.237410072,0.237889688
GCF_002156705.1,Natrarchaeobaculum aegyptiacum,0.823130657,0.591304348,0.674044796,0.65770751,0.693544137,0.733596838,0.736231884,0.757575758,0.760474308,0.753623188,0.744664032,0.768379447,0.759683794,0.777602108,0.77602108,0.789986825,0.785243742,0.797101449,0.797628458,0.789196311,0.784980237,0.790777339,0.801001581,0.79309436,0.796520822,0.796467176,0.79303981,0.803058265,0.800685473
GCF_002906575.1,Salinigranum rubrum,0.854420241,0.63668993,0.708075773,0.695314058,0.729611167,0.771884347,0.78664008,0.791625125,0.795214357,0.807377866,0.800997009,0.797407777,0.813559322,0.817347956,0.817946162,0.819142572,0.821535394,0.82113659,0.827318046,0.833698903,0.834297109,0.830707876,0.82648584,0.837422701,0.83283463,0.836824257,0.826451227,0.834031518,0.82984241
GCF_000186365.1,Desulfurococcus mucosus DSM 2162,0.643077742,0.568397952,0.629846379,0.588880761,0.591806876,0.599853694,0.571324067,0.607900512,0.566203365,0.575713241,0.590343819,0.631309437,0.626188734,0.620336503,0.619604974,0.618873446,0.640087783,0.608632041,0.613021214,0.624725677,0.621799561,0.639356255,0.618873446,0.632772495,0.626920263,0.637161668,0.62911485,0.633504023,0.637893197
GCF_000237865.1,Haloquadratum walsbyi C23,0.418695709,0.388814016,0.408018868,0.414420485,0.456536388,0.460916442,0.447102426,0.471698113,0.455862534,0.469339623,0.458894879,0.462264151,0.454851752,0.45148248,0.457884097,0.451819407,0.450808625,0.450471698,0.456199461,0.425008426,0.439164139,0.452982811,0.459386586,0.444893832,0.440849343,0.434782609,0.446241995,0.434782609,0.434108527
GCF_000231015.2,Desulfurococcus amylolyticus DSM 16532,0.478721805,0.455093834,0.495978552,0.46849866,0.423592493,0.429624665,0.428954424,0.440348525,0.428954424,0.467158177,0.410187668,0.450402145,0.447050938,0.463136729,0.481233244,0.477882038,0.482573727,0.470509383,0.47922252,0.45308311,0.455764075,0.478552279,0.483243968,0.487265416,0.475201072,0.480563003,0.480563003,0.478552279,0.479892761
GCF_000253055.1,Thermoproteus tenax Kra 1,0.693401654,0.657514451,0.600674374,0.59344894,0.594412331,0.612235067,0.642100193,0.649807322,0.644508671,0.655105973,0.650770713,0.673410405,0.670038536,0.66955684,0.690751445,0.680635838,0.66955684,0.659922929,0.677263969,0.652697495,0.679190751,0.679672447,0.67822736,0.683526012,0.691233141,0.671965318,0.683526012,0.676300578,0.683044316
GCF_000196895.1,Halalkalicoccus jeotgali B3,0.800869909,0.614053216,0.662619478,0.649444588,0.70679411,0.732885559,0.740893826,0.750710411,0.771376905,0.761301989,0.753552054,0.760785327,0.76362697,0.770860243,0.775768535,0.774993542,0.774418605,0.787080103,0.774935401,0.779844961,0.784496124,0.779844961,0.776744186,0.792248062,0.786563307,0.78501292,0.79296976,0.79736366,0.7836091
GCF_001027005.1,Methanosarcina barkeri CM1,0.394675419,0.293117194,0.312250864,0.300823811,0.326335371,0.319691735,0.328727079,0.358224821,0.351581185,0.371777837,0.370714855,0.365399947,0.38028169,0.376561254,0.403401541,0.375764018,0.381977671,0.368686869,0.386230728,0.384206328,0.399202128,0.380420325,0.384083045,0.374966711,0.380660629,0.393018918,0.388592751,0.369501466,0.378767671
GCF_000217715.1,Halopiger xanaduensis SH-6,0.864626209,0.602903301,0.694919223,0.657691407,0.691407165,0.752048701,0.76047764,0.776164833,0.787871693,0.794661672,0.782720674,0.78810583,0.805197846,0.802622337,0.803090611,0.813860923,0.820416764,0.817841255,0.818032787,0.824590164,0.820843091,0.823185012,0.83676815,0.840515222,0.844496487,0.829039813,0.835831382,0.845901639,0.834855938
GCF_000517625.1,Halostagnicola larsenii XH-48,0.773734827,0.538328388,0.584817013,0.579376855,0.623145401,0.674332344,0.683481701,0.706478734,0.700791296,0.711424332,0.696340257,0.714886251,0.713402572,0.716864491,0.722304649,0.724530168,0.71958457,0.715628091,0.728486647,0.730217606,0.727250247,0.743076162,0.733926805,0.747774481,0.759643917,0.744807122,0.7512364,0.747527201,0.74925816
GCF_000328525.1,Halovivax ruber XH-70,0.821059571,0.598329049,0.676735219,0.667095116,0.702442159,0.719151671,0.73907455,0.768316195,0.771208226,0.765424165,0.7718509,0.767673522,0.762532134,0.779884319,0.780205656,0.791452442,0.790167095,0.789845758,0.791452442,0.775064267,0.782455013,0.794344473,0.795885567,0.779170685,0.793635487,0.795564127,0.799742848,0.787849566,0.802508845
GCF_000230735.2,Natrinema pellirubrum DSM 15624,0.825816567,0.572257017,0.673857574,0.659939689,0.689631176,0.742519137,0.751565762,0.760612387,0.770122941,0.751565762,0.766179541,0.77151473,0.767571329,0.772442589,0.78032939,0.776154025,0.79401531,0.784968685,0.791695662,0.794247274,0.790071909,0.785664579,0.79795871,0.788912085,0.797262816,0.78914405,0.814892136,0.80677337,0.784968685
GCF_000230715.2,Natronobacterium gregoryi SP2,0.784470516,0.574089069,0.648852901,0.632388664,0.669905533,0.700134953,0.714439946,0.725775978,0.722267206,0.720377868,0.722267206,0.730904184,0.727395412,0.740620783,0.742510121,0.754925776,0.729824561,0.738461538,0.760593792,0.747098516,0.752226721,0.757624831,0.761133603,0.756815115,0.751956815,0.750607287,0.755195682,0.767548596,0.762560778
GCF_000828575.1,Methanothermobacter sp. CaT2,0.581145194,0.416806723,0.420728291,0.423529412,0.418487395,0.450420168,0.430812325,0.438655462,0.470028011,0.495238095,0.508123249,0.504201681,0.508683473,0.525490196,0.514285714,0.534453782,0.512605042,0.543417367,0.541176471,0.537254902,0.551260504,0.543417367,0.532212885,0.558856502,0.544026921,0.554122266,0.542905216,0.538418396,0.540100953
GCF_000328665.1,Methanomethylovorans hollandica DSM 15978,0.418104688,0.331313896,0.322983718,0.316546763,0.320711852,0.346838319,0.361605452,0.36652783,0.372964786,0.363498675,0.374479364,0.398712609,0.392654298,0.390761075,0.407042787,0.404392276,0.431276032,0.407042787,0.425217721,0.417644832,0.418023476,0.392275653,0.393181818,0.398484848,0.397348485,0.412878788,0.393939394,0.403787879,0.420234937
GCF_000214725.1,Methanobacterium paludis,0.330597818,0.232977851,0.261279737,0.267432322,0.273584906,0.26168991,0.286710418,0.30147662,0.278917145,0.27973749,0.314191961,0.299425759,0.293683347,0.319934372,0.317063167,0.309269893,0.323215751,0.312141099,0.320344545,0.296144381,0.31050041,0.316242822,0.306398687,0.324446267,0.303937654,0.294913864,0.307629204,0.332649713,0.311320755
GCF_013415905.1,Halosimplex pelagicum,0.881268116,0.634514817,0.738136742,0.729420879,0.763896959,0.79178772,0.803796242,0.822196397,0.82161534,0.823164827,0.819872167,0.826070114,0.830718574,0.840790238,0.840402867,0.83885338,0.837497579,0.854348247,0.85047453,0.856285106,0.850668216,0.862289367,0.86073988,0.858996707,0.86691205,0.868461836,0.863618752,0.869043007,0.861267196
GCF_023204835.1,Salinarchaeum laminariae,0.828843284,0.65779847,0.705354174,0.704689059,0.748586631,0.754572664,0.772198204,0.779847024,0.793149318,0.783837712,0.803791154,0.796807449,0.800798138,0.815430662,0.804123711,0.802128367,0.8081144,0.812437645,0.809444629,0.817093449,0.8081144,0.805786498,0.800798138,0.805453941,0.821084137,0.809444629,0.820419022,0.824077153,0.827735284
GCF_013415885.1,Halosimplex rubrum,0.895016443,0.651685393,0.748089888,0.726741573,0.776404494,0.806516854,0.81258427,0.832359551,0.841123596,0.835730337,0.837752809,0.853258427,0.842921348,0.853932584,0.857271297,0.849404361,0.856147449,0.872106091,0.858844684,0.867385929,0.870982243,0.870307934,0.872106091,0.870982243,0.880395683,0.883741848,0.874971891,0.874297279,0.873172926
GCF_000191585.1,Methanobacterium lacus,0.330783883,0.259508716,0.248415214,0.232171157,0.253169572,0.256339144,0.282091918,0.288827258,0.282488114,0.276941363,0.303882726,0.290015848,0.292789223,0.297543582,0.317353407,0.306656101,0.305467512,0.302694136,0.291600634,0.287242472,0.295562599,0.309429477,0.303486529,0.304278922,0.307844691,0.2840729,0.305588585,0.28933809,0.30281411
GCF_000214415.1,Methanotorris igneus Kol 5,0.270250458,0.259361233,0.310572687,0.246696035,0.265418502,0.24339207,0.237334802,0.262114537,0.252202643,0.262665198,0.297356828,0.289647577,0.247246696,0.271475771,0.265418502,0.254405286,0.259361233,0.290748899,0.271475771,0.268171806,0.265418502,0.269273128,0.249449339,0.262665198,0.283039648,0.275330396,0.261013216,0.267621145,0.276982379
GCF_000698785.1,Nitrososphaera viennensis EN76,0.678698065,0.528712198,0.514101257,0.521236833,0.541624193,0.566768603,0.571865443,0.583078491,0.593272171,0.592592593,0.606863744,0.601087326,0.611960584,0.626231736,0.628270472,0.659191301,0.62928984,0.652055725,0.651715936,0.637784574,0.64458036,0.652395515,0.646619096,0.637444784,0.647978253,0.655113829,0.664627931,0.658511723,0.648657832
GCF_000189575.1,Sulfolobus islandicus HVE10/4,0.305853913,0.271757826,0.334365325,0.29377365,0.273477812,0.285861713,0.306845545,0.31750946,0.326797386,0.296869625,0.305125559,0.294117647,0.30374957,0.31372549,0.31372549,0.289645683,0.312005504,0.300653595,0.309253526,0.287237702,0.297315898,0.291465933,0.307983482,0.30660702,0.291810048,0.304033092,0.308859014,0.309072094,0.31170176
GCF_000189555.1,Sulfolobus islandicus REY15A,0.307942387,0.273352643,0.328023172,0.293265749,0.279145547,0.295438088,0.302679218,0.316799421,0.316437364,0.296162201,0.308834178,0.293989862,0.302679218,0.309196235,0.30557567,0.290007241,0.312092686,0.288559015,0.296162201,0.291455467,0.293627806,0.297248371,0.307748009,0.312816799,0.304127444,0.3044895,0.31173063,0.29942071,0.308221659
GCF_000213215.1,Acidianus hospitalis W1,0.273314737,0.270892208,0.318126766,0.247880501,0.25555107,0.266855067,0.270488494,0.295518773,0.272507065,0.287444489,0.273718208,0.272910779,0.270488494,0.281388777,0.267258781,0.274525636,0.28461849,0.267258781,0.259693053,0.258481422,0.266155089,0.267366721,0.265751212,0.278271405,0.265157639,0.264349232,0.252325111,0.27154998,0.284904897
GCF_000243255.1,Methanoplanus limicola DSM 2279,0.420424037,0.294156056,0.282402873,0.303950375,0.337577538,0.332680379,0.363042769,0.379040157,0.392752204,0.391772772,0.40417891,0.390140385,0.389813908,0.409076069,0.421808684,0.396996409,0.396996409,0.420502775,0.416585047,0.392425726,0.412340842,0.401240614,0.409402547,0.396996409,0.393731636,0.402546523,0.386875612,0.394186806,0.394839974
GCF_001481685.1,Ignicoccus islandicus DSM 13165,0.484549251,0.470273881,0.482297929,0.460253841,0.475617902,0.456913828,0.45758183,0.462925852,0.449565798,0.438209753,0.451569806,0.468937876,0.473613894,0.469605878,0.470941884,0.461589846,0.468937876,0.466265865,0.4749499,0.486973948,0.460921844,0.474281897,0.440881764,0.482297929,0.475617902,0.476953908,0.459585838,0.468937876,0.486973948
GCF_000190315.1,Vulcanisaeta moutnovskia 768-28,0.442082397,0.397503021,0.415626259,0.410390656,0.400322191,0.38018526,0.394281112,0.421667338,0.422472815,0.42690294,0.436165928,0.445428917,0.45308095,0.424486508,0.436568667,0.464760371,0.42972211,0.431735803,0.423681031,0.427305679,0.410390656,0.432541281,0.439790576,0.425060435,0.427880741,0.419822724,0.444399678,0.44560838,0.441354293
GCF_000204415.1,Methanothrix soehngenii GP6,0.620308123,0.471016893,0.493209672,0.446836701,0.495859556,0.504802915,0.523020868,0.558131832,0.568400132,0.549519709,0.569393839,0.566412719,0.590592912,0.586618085,0.586949321,0.594693201,0.588391376,0.592703151,0.592703151,0.59800995,0.591044776,0.596351575,0.60331675,0.592371476,0.575787728,0.597678275,0.596351575,0.587728027,0.590381426
GCF_000193375.1,Thermoproteus uzoniensis 768-20,0.802957675,0.731696226,0.718963165,0.678490223,0.7053206,0.717144156,0.714415643,0.73260573,0.739881764,0.74533879,0.750341064,0.765347885,0.770804911,0.760345612,0.773533424,0.788994998,0.773988176,0.779899955,0.767166894,0.753524329,0.769895407,0.781264211,0.76933576,0.763876251,0.79344859,0.782074613,0.781164695,0.787989081,0.791173794
GCF_963677065.1,uncultured Methanoregula sp.,0.683004386,0.464696223,0.514614122,0.49228243,0.538587849,0.537931034,0.564860427,0.586863711,0.592118227,0.604597701,0.623316913,0.621674877,0.628571429,0.645320197,0.637438424,0.627586207,0.63239159,0.648817346,0.657687254,0.651773982,0.640275953,0.651445466,0.64717477,0.644218134,0.645532194,0.648817346,0.648160315,0.640932983,0.636333771
GCF_000204925.1,Metallosphaera cuprina Ar-4,0.45280303,0.3663726,0.390243902,0.364296834,0.388687078,0.40840685,0.418785677,0.396471199,0.410482615,0.422418267,0.443175921,0.415672029,0.43124027,0.434872859,0.442138038,0.43902439,0.434872859,0.434353918,0.439543332,0.432278153,0.444213804,0.437467566,0.43124027,0.447846393,0.473793461,0.442138038,0.439543332,0.435391801,0.43902439
GCF_020700235.1,Haladaptatus pallidirubidus,0.676760434,0.508971017,0.564177273,0.525992946,0.568931146,0.610335838,0.596687625,0.627817819,0.627357767,0.629658028,0.626437663,0.638859071,0.639779175,0.633645146,0.632571691,0.639932526,0.63655881,0.6344119,0.643459592,0.654754601,0.648773006,0.651326891,0.646111367,0.648665235,0.652500767,0.642473531,0.651012891,0.644106814,0.653775322
GCF_019823105.1,Halobaculum magnesiiphilum,0.893530702,0.691586281,0.736602358,0.74249732,0.78965702,0.817524116,0.830117899,0.833333333,0.842175777,0.849946409,0.854233655,0.848606645,0.855305466,0.862540193,0.868971061,0.863879957,0.872186495,0.868971061,0.877545552,0.879153269,0.876205788,0.877512731,0.879120879,0.881265076,0.880461002,0.874028411,0.874028411,0.886893594,0.880461002
GCF_000340315.1,Sulfolobus acidocaldarius N8,0.335103964,0.297713281,0.324538259,0.310466139,0.297713281,0.300791557,0.299472296,0.294195251,0.310466139,0.314863676,0.329815303,0.315743184,0.312664908,0.31530343,0.317502199,0.319700967,0.334212841,0.313984169,0.314863676,0.314863676,0.310466139,0.328496042,0.316622691,0.324978012,0.312802464,0.325120985,0.316761989,0.322041355,0.308978873
GCF_000338775.1,Sulfolobus acidocaldarius Ron12/I,0.336630037,0.299439897,0.320982335,0.308487721,0.296423955,0.302455838,0.301163292,0.29814735,0.309349418,0.313227057,0.333907798,0.318828091,0.310211116,0.318828091,0.31925894,0.32270573,0.330891857,0.316673847,0.31581215,0.31925894,0.312796209,0.331322706,0.318397243,0.328737613,0.315086207,0.323275862,0.317241379,0.322413793,0.310047434
GCF_000470655.1,Halorhabdus tiamatea SARL4B,0.801805356,0.581210191,0.641401274,0.645541401,0.674522293,0.706687898,0.732484076,0.75,0.763057325,0.750955414,0.754140127,0.758280255,0.770382166,0.764968153,0.766878981,0.778025478,0.767515924,0.76910828,0.778980892,0.771656051,0.782484076,0.777070064,0.795541401,0.765286624,0.78343949,0.775477707,0.78089172,0.776433121,0.784713376
GCF_025244945.1,Nitrososphaera viennensis,0.678248473,0.52917232,0.508141113,0.52238806,0.541383989,0.569199457,0.572930801,0.589552239,0.594979647,0.591248304,0.608208955,0.604477612,0.610922659,0.622795115,0.625848033,0.65807327,0.627544098,0.649932157,0.647557666,0.629918589,0.643705463,0.653885307,0.648116729,0.633186291,0.645062776,0.654563963,0.660332542,0.659314557,0.644384119
GCF_000251105.1,Methanocella conradii HZ254,0.693978022,0.493047279,0.531982519,0.500595948,0.537147398,0.5609853,0.572506953,0.588796186,0.618593564,0.634882797,0.639650377,0.633690902,0.648390942,0.647596345,0.647993643,0.678188319,0.657926103,0.659515296,0.657790143,0.660572337,0.6709062,0.672098569,0.663751987,0.667329094,0.675675676,0.666931638,0.683499006,0.674751491,0.6849642
